store_no,store_nm,addr,category,telephone,address,roadAddress,mapx,mapy,description,link,Correct
659912,보보(BOBO),서울특별시 구로구 구로동,음식점>한식,,서울특별시 구로구 구로동 1127-1 2층,서울특별시 구로구 디지털로32길 96 2층,302937,542868,,,O
659992,반지만들기 카페 성남점,울산광역시 중구 성남동,테마카페,,울산광역시 중구 성남동 190-85,울산광역시 중구 젊음의거리 29-5 3층 반지만들기카페,519706,329077,,http://usbanji.com,O
660104,제이 room 543,경상남도 창원시 의창구 용호동,,,,,,,,,X
660251,메가엠지씨커피전주만성지구점,전라북도 전주시 덕진구 만성동,,,,,,,,,X
660513,샤넬가라오케,경상남도 거제시 고현동,,,,,,,,,X
660528,열불족발,인천광역시 부평구 십정동,,,,,,,,,X
660563,에이블종합학원,광주광역시 광산구 월계동,,,,,,,,,X
660788,몰라,인천광역시 미추홀구 용현동,,,,,,,,,X
660854,엣지마스터피자오롬,경기도 고양시 일산동구 마두동,음식점>피자,,경기도 고양시 일산동구 마두동 897-5,경기도 고양시 일산동구 정발산로196번길 8-11,293135,562946,,,O
660951,자연산 약초,전라남도 진도군 진도읍 동외리,,,,,,,,,X
661004,정류소 슈퍼,전라남도 해남군 황산면 우항리,,,,,,,,,X
661387,지니PC방,충청남도 천안시 서북구 쌍용동,"스포츠,오락>PC방",,충청남도 천안시 서북구 쌍용동 2020 지하 1층,충청남도 천안시 서북구 쌍용1길 22,321639,467041,,,O
661388,엔탑클래스영어교습소,경상북도 군위군 군위읍 동부리,,,,,,,,,X
661405,표선사진관,제주특별자치도 서귀포시 표선면,"생활,편의>사진,스튜디오",,제주특별자치도 서귀포시 표선면 표선리 555-14,제주특별자치도 서귀포시 표선면 표선중앙로58번길 6-3 표선사진관,291330,81953,,http://instagram.com/jeju.pyoseon.studio,O
661593,아이지에이마트 평택신대점,경기도 평택시 팽성읍 신대리,,,,,,,,,X
661644,GS25옥정호수점(상품권),경기도 양주시 옥정동,,,,,,,,,X
661762,산수모텔산수식당,충청북도 충주시 수안보면 온천리,,,,,,,,,X
662087,주식회사 동양이지텍,인천광역시 서구 가좌동,"쇼핑,유통>종합가전",,인천광역시 서구 가좌동 602-10,인천광역시 서구 건지로 90,280980,544928,,http://ssteamboy.com/,O
662161,열두달케이크,서울특별시 동대문구 회기동,"카페,디저트>베이커리",,서울특별시 동대문구 회기동 16-41,서울특별시 동대문구 경희대로 16-1,316557,554941,,http://instagram.com/12dal_cake_hoegi,O
662251,링쿡(주식회사 링크파트너즈),서울특별시 관악구 봉천동,,,,,,,,,X
662264,뷰티미용,대구광역시 북구 산격동,"미용>네일아트,네일샵",,대구광역시 북구 산격동 1320-5,대구광역시 북구 대학로 115 2층,455403,366263,,http://healingnail.com/,O
662336,피크닉109망원2호점,서울특별시 마포구 망원동,"임대,대여>오락,레저용품",,서울특별시 마포구 망원동 453-7,서울특별시 마포구 망원로 15 1층 피크닉109 망원2호점,302883,551039,,http://picnic109.modoo.at,O
662615,폭스(FOX),경기도 부천시 상동,교습학원>입시학원,,경기도 부천시 상동 535-3 썬프라자 7층 702호 폭스영어입시전문학원,경기도 부천시 상동로 112,290028,545714,,http://blog.naver.com/english_fox,O
662617,농업회사법인 주로팜 주식회사,강원도 춘천시 동내면 거두리,,,,,,,,,X
662783,성산식당and국수면전문점,부산광역시 기장군 장안읍 길천리,,,,,,,,,X
662801,앤듀(ANDEW),전라북도 전주시 덕진구 송천동2가,"쇼핑,유통>캐주얼웨어",,전라북도 전주시 덕진구 송천동2가 661-15 메가월드 A동 3층 317호,전라북도 전주시 덕진구 동부대로 1215 메가월드 A동 3층 317호,320182,363648,,https://smartstore.naver.com/andewjj,O
662930,전설의짬뽕 산성역점,경기도 성남시 수정구 신흥동,중식>중식당,,경기도 성남시 수정구 신흥동 6952 산성역포레스티아 상가2동 208호 (신흥동),경기도 성남시 수정구 수정로 341,324942,539490,,,O
663107,한국결제 정보통신,서울특별시 중랑구 묵동,,,,,,,,,X
663376,나이스가이 과천써밋점,경기도 과천시,"생활,편의>남성전문미용실",,경기도 과천시 부림동 49,경기도 과천시 별양로 164 경기도 과천시 별양로 164,311582,537216,,http://www.iniceguy.com/,O
663403,(주)이마트에브리데이 성북동점(상품권),서울특별시 성북구 성북동,,,,,,,,,X
663435,모이도씨(MOIDOCCI),경기도 평택시 신장동,,,,,,,,,X
663494,어썸바이트,충청북도 청주시 흥덕구 복대동,,,,,,,,,X
663606,우직,서울특별시 송파구 방이동,음식점>한식,,서울특별시 송파구 방이동 201-7,서울특별시 송파구 양재대로71길 19-10,322788,545727,,,O
663790,엠박스하남점,광주광역시 광산구,,,,,,,,,X
663844,엄마랜드정서돌봄연구소,경기도 용인시 수지구 풍덕천동,"건강,의료>심리상담",,경기도 용인시 수지구 풍덕천동 29-10,경기도 용인시 수지구 수지로342번길 17 에덴프라자 205호,320126,525365,,http://blog.naver.com/mommy_land,O
664001,기린분식,강원도 인제군 기린면 현리,음식점>분식,,강원도 인제군 기린면 현리 635-10 석봉토스트,강원도 인제군 기린면 내린천로 4030-3 석봉토스트,428105,594871,,,O
664071,한기유통,부산광역시 동래구 복천동,,,,,,,,,X
664149,명아장식,경상남도 거제시 사등면 덕호리,"쇼핑,유통>가구,인테리어",,경상남도 거제시 사등면 덕호리 107-54,경상남도 거제시 사등면 거제남서로 5323,443810,253797,,,O
664154,(주)에이치피앤디 아쿠아리움,경기도 수원시,,,,,,,,,X
664238,지지의상실,부산광역시 동구 범일동,"쇼핑,유통>정장",,부산광역시 동구 범일2동 612-1,부산광역시 동구 자성공원로 5,496807,282572,,,X
664270,선동종합건축설비,경상북도 의성군 봉양면 신평리,"서비스,산업>건설업",,경상북도 의성군 봉양면 신평리 273,경상북도 의성군 봉양면 농공신동길 82,451294,409433,,http://sdtb.modoo.at,O
664315,비비(BB)에스테틱,강원도 동해시 구미동,"미용>피부,체형관리",,강원도 동해시 구미동 592,강원도 동해시 구미택지6길 18,500013,542445,,,O
664377,Cafe24_Pay,서울특별시 강남구 삼성동,"쇼핑,유통>커피자판기",,서울특별시 강남구 삼성동 141-8,서울특별시 강남구 테헤란로63길 9,316209,545271,,http://xn--24-oj9iy34e91f.kr/,O
664400,프로공조,충청북도 청주시 서원구 장암동,,,,,,,,,X
664426,주식회사 신명환경,인천광역시 서구 오류동,,,,,,,,,X
664481,원조호두과자 아산점,충청남도 아산시 염치읍 서원리,,,,,,,,,X
664488,김철돈까스,서울특별시 중랑구 상봉동,,,,,,,,,X
664552,로뎀바움,경기도 안산시 상록구 사동,,,,,,,,,X
664554,(주)이마트에브리데이 호구포역점(상품권),인천광역시 남동구 논현동,,,,,,,,,X
664644,남문골식당,경상북도 상주시 남성동,,,,,,,,,X
664653,가마치통닭동남지구점,충청북도 청주시 상당구 용암동,"음식점>치킨,닭강정",,충청북도 청주시 상당구 용암동 2942-73,충청북도 청주시 상당구 호미로 137,357137,446670,,,O
665009,빨강주걱,대전광역시 대덕구 송촌동,,,,,,,,,X
665140,미니스톱 장평스타점,경상남도 거제시 장평동,"생활,편의>편의점",,경상남도 거제시 장평동 66-1,경상남도 거제시 장평3로4길 46,456314,254847,,http://www.ministop.co.kr/,O
665198,크리미,경기도 화성시 장안면,,,,,,,,,X
665221,영주시청,경상북도 영주시 휴천동,"공공,사회기관>시청",,경상북도 영주시 휴천동 470,경상북도 영주시 시청로 1,455882,467340,,http://www.yeongju.go.kr/,O
665266,조아스카이,부산광역시 사상구 덕포동,,,,,,,,,X
665271,개사세,서울특별시 강서구 염창동,반려동물>애견용품,,서울특별시 강서구 염창동 250-7,서울특별시 강서구 양천로 711,300789,550340,,https://m.smartstore.naver.com/worldswithin,O
665486,에비뉴 필라테스,충청북도 청주시 청원구 오창읍 양청리,스포츠시설>필라테스,,충청북도 청주시 청원구 오창읍 양청리 820-2,충청북도 청주시 청원구 오창읍 중심상업1로 20 2층 210호,349068,456973,,,O
665509,법률사무소 준성,경기도 부천시 상동,,,,,,,,,X
665631,GS25 안동성소신관점,경상북도 안동시 금곡동,,,,,,,,,X
665937,홀리다,인천광역시 미추홀구 관교동,,,,,,,,,X
666062,주식회사 월드에오스,제주특별자치도 서귀포시 안덕면 사계리,,,,,,,,,X
666160,파삼민족,충청남도 천안시 동남구 용곡동,음식점>한식,,충청남도 천안시 동남구 용곡동 290-7 1층,충청남도 천안시 동남구 용곡6길 7-26,323829,465769,,,O
666243,이루다꿈영수학원,경기도 수원시 영통구 망포동,"교육,학문>교습학원",,경기도 수원시 영통구 망포동 651-1,경기도 수원시 영통구 태장로 62,316178,515662,,http://blog.naver.com/grace121212,O
666309,(주)리보르노 공주지점,충청남도 공주시 신관동,,,,,,,,,X
666357,영수전문 하이스트학원,경상북도 포항시 남구 오천읍 원리,,,,,,,,,X
666424,쓰리디엔,충청남도 아산시 배방읍 장재리,,,,,,,,,X
666595,쏠트(SALT),부산광역시 부산진구 범천동,제조업>금은세공,,부산광역시 부산진구 범천동 878-13,부산광역시 부산진구 범일로131번길 82,496671,283422,,http://saltgem.com/,O
666609,아퓨저카페,충청북도 청주시 청원구 오창읍 양청리,,,,,,,,,X
666648,연수구 아이사랑꿈터,인천광역시 연수구 동춘동,,,,,,,,,X
666720,수학당수학학원,경상남도 진주시 초전동,교습학원>수학학원,,경상남도 진주시 초전동 1642-16,경상남도 진주시 초장로14번길 16-20 201호,410629,289637,,,O
666749,컴포즈커피제주하귀점,제주특별자치도 제주시 애월읍 하귀1리,"카페,디저트>카페",,제주특별자치도 제주시 애월읍 하귀1리 116-1,제주특별자치도 제주시 애월읍 하귀9길 1,252895,100102,,,O
666813,찹쌀 착한 꽈배기 신산리점,경기도 양주시 남면 신산리,"카페,디저트>베이커리",,경기도 양주시 남면 신산리 282-9,경기도 양주시 남면 개나리길 90,310075,588727,,,O
666890,주식회사 클린탑,경상남도 창원시 마산합포구 진북면 신촌리,,,,,,,,,X
666947,레알커피앤푸드,충청북도 청주시 서원구 미평동,,,,,,,,,X
667036,주식회사 뉴페이스이앤티,경상북도 경주시 안강읍 양월리,,,,,,,,,X
667120,자미당꽈배기별내점,경기도 남양주시 별내동,,,,,,,,,X
667291,바우네나주곰탕&봉평메밀막국수,경기도 파주시 문산읍 당동리,"한식>곰탕,설렁탕",,경기도 파주시 문산읍 당동리 617-1,경기도 파주시 문산읍 율곡로 31,291424,585625,,,O
667373,티피아이(TPI),서울특별시 금천구 시흥동,,,,,,,,,X
667523,대호 엘이디,서울특별시 광진구 구의동,,,,,,,,,X
667540,다온다자동차유리,전라남도 광양시 광양읍 칠성리,"쇼핑,유통>자동차유리",,전라남도 광양시 광양읍 칠성리 1009-9,전라남도 광양시 광양읍 은장도길 40 다온다자동차유리 ,361979,264316,,http://blog.naver.com/bradpitt99,O
667641,별담,경기도 하남시 망월동,일식>돈가스,,경기도 남양주시 와부읍 덕소리 600-14,경기도 남양주시 와부읍 덕소로116번길 20 상가 2동 106호 별담돈까스 ,330385,553998,,http://instagram.com/onthestar_0242,X
667871,학교법인인산교육재단선린보육교사교육원,경상북도 포항시 북구 흥해읍 초곡리,,,,,,,,,X
667888,스피드컵스,대전광역시 중구 산성동,,,,,,,,,X
668190,라뚜셩트,서울특별시 은평구 갈현동,"음식점>카페,디저트",,서울특별시 은평구 갈현동 429-34,서울특별시 은평구 통일로83길 24 1동101호,304613,558170,,,O
668195,써브웨이전주송천디티점,전라북도 전주시 덕진구 송천동2가,,,,,,,,,X
668241,돈까스짱 용현점,인천광역시 미추홀구 용현동,,,,,,,,,X
668263,대구변호사 소수 법률사무소,대구광역시 중구 공평동,"전문,기술서비스>법률사무소",,대구광역시 중구 공평동 16-32,대구광역시 중구 동성로3길 91,454215,363447,,http://www.sosulaw.com,O
668280,마켓하니,울산광역시 울주군 범서읍 천상리,"쇼핑,유통>구제의류",,울산광역시 울주군 범서읍 천상리 610-10,울산광역시 울주군 범서읍 천상2길 8 중앙시장상가 1층 102호,511587,330029,,https://smartstore.naver.com/mkhani,O
668476,엑시토스터디카페 해운대점,부산광역시 해운대구 좌동,"서비스,산업>장소대여",,부산광역시 해운대구 좌동 1407-4 4층,부산광역시 해운대구 좌동순환로 177 4층,507291,287207,,https://blog.naver.com/hoh012,O
668513,청림,서울특별시 서대문구 북아현동,,,,,,,,,X
668531,밍테라피(ming therapy),충청남도 서산시 대산읍 대산리,,,,,,,,,X
668538,포레드뵈르,서울특별시 광진구 자양동,"카페,디저트>베이커리",,서울특별시 광진구 자양동 58-13,서울특별시 광진구 능동로3라길 4 1층,317589,548408,,http://instagram.com/foretdebeurre,O
668636,포토카페셀프스튜디오,강원도 삼척시 교동,"사진,스튜디오>셀프,대여스튜디오",,강원도 삼척시 교동 742,강원도 삼척시 청석로 67 108호 포토카페,504277,539126,,,O
668678,미스튜디오,충청남도 천안시 동남구 성남면 신사리,,,,,,,,,X
668713,일천 공인중개사사무소,서울특별시 관악구 신림동,부동산>중개업,,서울특별시 관악구 신림동 1735-3,서울특별시 관악구 난곡로 53 107호,304595,540335,,,O
668732,덕계전자,경상남도 양산시 덕계동,"쇼핑,유통>종합가전",,경상남도 양산시 덕계동 717,경상남도 양산시 웅상대로 831,504986,308970,,http://www.e-himart.co.kr/,O
668898,(주)마마쿡 분당점,경기도 성남시 분당구 금곡동,"쇼핑,유통>반찬가게",,경기도 성남시 분당구 금곡동 161,경기도 성남시 분당구 성남대로 165,321184,527973,,,O
668974,돈정,전라남도 목포시 상동,음식점>한식,,전라남도 목포시 상동 874-7,전라남도 목포시 신흥로69번길 6,256338,246294,,,O
669026,디어무드더모먼트,서울특별시 강남구 역삼동,,,,,,,,,X
669094,이마트24 행신블레스점,경기도 고양시 덕양구 행신동,"생활,편의>편의점",,경기도 고양시 덕양구 행신동 999-2,경기도 고양시 덕양구 충장로 122,297270,558556,,http://www.emart24.co.kr,O
